종로구,평창파출소,126.9666215,37.6052471,평창동
성북구,서울종암경찰서,127.0323527,37.6022069,종암동
성북구,석관파출소,127.0552787,37.6090752,석관동
성북구,월곡지구대,127.0324113,37.6044391,월곡1동
성북구,장위지구대,127.0514375,37.6100071,장위2동
성북구,종암파출소,127.0312222,37.600123,종암동
중랑구,망우지구대,127.095775,37.5991154,망우본동
중랑구,먹골파출소,127.081558,37.614602,묵1동
중랑구,면목본동파출소,127.0938721,37.5882093,면목본동
중랑구,면목삼팔파출소,127.0841625,37.5832083,면목3.8동
중랑구,봉화지구대,127.09555,37.6147821,신내2동
중랑구,상봉파출소,127.072813,37.59134,면목2동
중랑구,서울중랑경찰서,127.0765358,37.605649,묵2동
중랑구,용마지구대,127.0799236,37.5809266,면목5동
중랑구,중화지구대,127.0722364,37.5979913,중화2동
중구,광희지구대,127.0134056,37.5652525,신당5동
중구,서울중부경찰서,126.9896139,37.5635144,을지로동
중구,신당파출소,127.0163928,37.5650526,신당5동
중구,약수지구대,127.012375,37.552175,약수동
중구,을지로3가파출소,126.9928763,37.5661306,을지로동
중구,을지지구대,127.0038758,37.5665337,을지로동
중구,장충파출소,127.0047941,37.55877,장충동
중구,충무파출소,126.9915414,37.5608047,필동
종로구,대학로파출소,127.0060389,37.5786167,이화동
종로구,덕산파출소,127.010525,37.575975,창신2동
종로구,동묘파출소,127.0171346,37.5727079,숭인동
종로구,명륜파출소,126.9966441,37.5874576,혜화동
종로구,서울혜화경찰서,126.9989318,37.5718764,종로1.2.3.4가동
종로구,종로5가파출소,127.0016065,37.5707266,종로5.6가동
종로구,창신파출소,127.0137022,37.5784823,창신3동
종로구,혜화파출소,127.0014217,37.5861349,혜화동
종로구,효제파출소,127.0036063,37.5742595,충신동
종로구,서울청,126.9720724,37.5750599,내자동
